id,created_at,text
806996394347270144,2016-12-08 22:58:28,Can't forget a helmet to go with your brand new bicycle! #SwarmToServe #BuzzCity https://t.co/bbPbKAeBqO
806988328264462337,2016-12-08 22:26:25,"Time for a Holiday spree! These 15 deserving children from @YWCAcharlotte are ready for Kemba, Roy, Nic &amp; Ramon to… https://t.co/f0aSiSPzec"
806951739899387905,2016-12-08 20:01:01,"Christmas came early for @nicolas88batum! The 1st 7,500 at the 12/23 game get their very own Batum Starting Lineup… https://t.co/iTG3eKovTv"
806931855316426752,2016-12-08 18:42:01,"Thankful for your health and excited to see you back, @DaleJr! #BuzzCity https://t.co/daiZbTX5e2"
806927745011826688,2016-12-08 18:25:41,@MKG14 @TISSOT 👌 https://t.co/0r7fivKWKL
806921405463928832,2016-12-08 18:00:29,"""We have to find different ways to win games. Last night was a huge win for us."" @CodyZeller 

#BuzzCity https://t.co/i3235Hp22M"
806920685058670592,2016-12-08 17:57:37,Coach Cliff giving credit to the team's defense in last night's win over the Pistons. #BuzzCity https://t.co/SuYjIgKRp3
806875988869206016,2016-12-08 15:00:01,Hey sneakerheads! Tweet us a pic of your favorite pair of kicks to win tickets to @Sprite's #SneakerCon on Saturday. 4 pairs up for grabs!
806860920332767232,2016-12-08 14:00:08,"Kemba locked in, showing off his handles then w/ the steal on the next possession 🔥👌🔥 @KumhoTireUSA… https://t.co/4z9QEyWCJK"
806705552214659072,2016-12-08 03:42:46,"After missing 6 games due to injury, Marvin Williams had his 9th game of 10+ pts &amp; now has 11 games w/ multiple thr… https://t.co/gXMMDk3XYs"
806704267956523008,2016-12-08 03:37:39,It ties Batum’s longest double-double streak of his career (2x in Portland 2013-14) &amp; longest streak by a Hornet si… https://t.co/XnyRwqqZAr
806703639574224898,2016-12-08 03:35:10,STATS: @nicolas88batum logged his third-straight double-double and fifth of the season with 14 points and 15 reboun… https://t.co/rFiOIM2WoO
806701627126247425,2016-12-08 03:27:10,RT @marcobelinelli: Let's go @hornets !!! Big win tonight!!!
806701616908877829,2016-12-08 03:27:07,RT @nicolas88batum: Good W! Way to protect our house #BuzzCity https://t.co/RAHpmNcMxI
806698265810993152,2016-12-08 03:13:48,"“I felt like I haven’t played in a long time, but once I got back out there, I feel like I had a pretty good rhythm… https://t.co/0JAoEY9tzE"
806696410988957696,2016-12-08 03:06:26,🔥HIGHLIGHTS🔥 The Charlotte Hornets victory over the Detroit Pistons 🙌 #BuzzCity https://t.co/IR7zU4lesg
806688292083089408,2016-12-08 02:34:11,Your @RockwellTools #Drilling3s total for the game #DETatCHA #buzzcity https://t.co/dupPJZJbHZ
806688048650092544,2016-12-08 02:33:12,"LIVE: Head Coach Steve Clifford #DETatCHA Postgame Press Conference

https://t.co/s5XW4k2Qoo

#BuzzCity"
806687792638128137,2016-12-08 02:32:11,"“With them, it’s their size… Drummond was a monster tonight on both ends of the floor.” Coach Cliff #BuzzCity"
806687635838300161,2016-12-08 02:31:34,"“I felt like our intensity was there the whole game. It was a hard-fought game."""
806687567999541249,2016-12-08 02:31:18,"“If we can stay healthy and get to playing groups, that’ll help everybody. That’s what we hope to do.” Coach Cliff #BuzzCity"
806687296091197441,2016-12-08 02:30:13,"""I thought @marcobelinelli was instrumental, got our offense going and made the big three from the wing.” Coach Cliff #BuzzCity"
